doc_id,hotel_name,hotel_url,street,city,state,country,zip,class,price,num_reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,COMFORT,overall_ratingsource
usa_san francisco_intercontinental_mark_hopkins_san_francisco,intercontinental mark hopkins san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d115623-r50247742-InterContinental_Mark_Hopkins_San_Francisco-San_Francisco_California.html,number one nob hill,san francisco,ca,USA,94108,-1,-1,323,4.436548223350254,4.050761421319797,3.8680203045685277,4.345177664974619,3.7766497461928936,0.0,4.095431472081218,
usa_san francisco_courtyard_by_marriott_fisherman_s_wharf,courtyard by marriott fisherman s wharf,http://www.tripadvisor.com/ShowUserReviews-g60713-d81082-r50275007-Courtyard_by_Marriott_Fisherman_s_Wharf-San_Francisco_California.html,580 beach street,san francisco,ca,USA,94133,-1,-1,102,4.208955223880597,4.0,4.119402985074627,4.611940298507463,3.9402985074626864,0.0,4.176119402985075,
usa_san francisco_beresford_arms,beresford arms,http://www.tripadvisor.com/ShowUserReviews-g60713-d80808-r49416623-Beresford_Arms-San_Francisco_California.html,701 post street,san francisco,ca,USA,94109,-1,-1,171,4.021739130434782,3.641304347826087,3.782608695652174,4.163043478260869,4.086956521739131,0.0,3.9391304347826086,
usa_san francisco_cova_hotel,cova hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d1119270-r50498522-Cova_Hotel-San_Francisco_California.html,655 ellis street,san francisco,ca,USA,94109,-1,-1,51,4.638297872340425,4.425531914893617,4.23404255319149,2.8297872340425534,4.23404255319149,0.0,4.072340425531915,
usa_san francisco_cornell_hotel_de_france,cornell hotel de france,http://www.tripadvisor.com/ShowUserReviews-g60713-d80937-r47715904-Cornell_Hotel_de_France-San_Francisco_California.html,715 bush street,san francisco,ca,USA,94108,-1,-1,71,4.1521739130434785,3.5434782608695654,3.891304347826087,4.6521739130434785,4.260869565217392,0.0,4.1,
usa_san francisco_hilton_san_francisco_financial_district,hilton san francisco financial district,http://www.tripadvisor.com/ShowUserReviews-g60713-d81038-r50288065-Hilton_San_Francisco_Financial_District-San_Francisco_California.html,750 kearny street,san francisco,ca,USA,94108,-1,-1,365,4.292592592592593,3.914814814814815,3.7333333333333334,4.188888888888889,3.7888888888888888,0.0,3.9837037037037035,
usa_san francisco_prescott_hotel_a_kimpton_hotel,prescott hotel a kimpton hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d81215-r50079255-Prescott_Hotel_a_Kimpton_Hotel-San_Francisco_California.html,545 post street,san francisco,ca,USA,94102,-1,-1,216,4.225563909774436,3.7142857142857144,4.0,4.593984962406015,3.9323308270676693,0.0,4.093233082706767,
usa_san francisco_marriott_san_francisco_fisherman_s_wharf,marriott san francisco fisherman s wharf,http://www.tripadvisor.com/ShowUserReviews-g60713-d81141-r49534636-Marriott_San_Francisco_Fisherman_s_Wharf-San_Francisco_California.html,1250 columbus avenue,san francisco,ca,USA,94133,-1,-1,176,4.127659574468085,3.8297872340425534,3.9680851063829787,4.297872340425532,3.425531914893617,0.0,3.9297872340425526,
usa_san francisco_grand_hyatt_san_francisco,grand hyatt san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d80999-r50427384-Grand_Hyatt_San_Francisco-San_Francisco_California.html,345 stockton street,san francisco,ca,USA,94108,-1,-1,352,4.135964912280702,3.7280701754385963,4.043859649122807,4.776315789473684,3.6842105263157894,0.0,4.073684210526316,
usa_san francisco_holiday_inn_san_francisco_fishermans_wharf,holiday inn san francisco fishermans wharf,http://www.tripadvisor.com/ShowUserReviews-g60713-d81042-r48515790-Holiday_Inn_San_Francisco_Fishermans_Wharf-San_Francisco_California.html,1300 columbus avenue,san francisco,ca,USA,94133,-1,-1,342,4.154228855721393,3.8507462686567164,3.7860696517412937,4.467661691542289,3.6965174129353233,0.0,3.991044776119403,
usa_san francisco_executive_hotel_vintage_court,executive hotel vintage court,http://www.tripadvisor.com/ShowUserReviews-g60713-d81531-r49783819-Executive_Hotel_Vintage_Court-San_Francisco_California.html,650 bush street,san francisco,ca,USA,94108,-1,-1,162,3.5733333333333333,3.2533333333333334,3.76,4.466666666666667,3.72,0.0,3.7546666666666666,
usa_san francisco_hotel_fusion,hotel fusion,http://www.tripadvisor.com/ShowUserReviews-g60713-d243535-r50279042-Hotel_Fusion-San_Francisco_California.html,140 ellis street,san francisco,ca,USA,94102,-1,-1,180,4.360902255639098,3.593984962406015,4.007518796992481,4.661654135338346,4.090225563909774,0.0,4.142857142857142,
usa_san francisco_hotel_frank,hotel frank,http://www.tripadvisor.com/ShowUserReviews-g60713-d81418-r50339100-Hotel_Frank-San_Francisco_California.html,386 geary street,san francisco,ca,USA,94102,-1,-1,51,4.177777777777778,3.911111111111111,3.7555555555555555,4.7555555555555555,3.911111111111111,0.0,4.102222222222222,
usa_san francisco_chelsea_motor_inn,chelsea motor inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d119623-r48341274-Chelsea_Motor_Inn-San_Francisco_California.html,2095 lombard st,san francisco,ca,USA,94123,-1,-1,87,4.277777777777778,4.0,3.9074074074074074,4.12962962962963,4.462962962962963,0.0,4.155555555555556,
usa_san francisco_best_western_americania,best western americania,http://www.tripadvisor.com/ShowUserReviews-g60713-d119625-r47601743-Best_Western_Americania-San_Francisco_California.html,121 7th street,san francisco,ca,USA,94103,-1,-1,142,4.046511627906977,3.616279069767442,3.7790697674418605,2.9767441860465116,3.6627906976744184,0.0,3.6162790697674425,
usa_san francisco_sheraton_fisherman_s_wharf_hotel,sheraton fisherman s wharf hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d81375-r50521510-Sheraton_Fisherman_s_Wharf_Hotel-San_Francisco_California.html,2500 mason street,san francisco,ca,USA,94133,-1,-1,467,4.1208791208791204,3.6776556776556775,3.8131868131868134,4.509157509157509,3.468864468864469,0.0,3.9179487179487182,
usa_san francisco_best_western_the_hotel_california,best western the hotel california,http://www.tripadvisor.com/ShowUserReviews-g60713-d81363-r50083011-Best_Western_The_Hotel_California-San_Francisco_California.html,580 geary street,san francisco,ca,USA,94102,-1,-1,183,4.168224299065421,3.794392523364486,3.925233644859813,4.08411214953271,3.803738317757009,0.0,3.955140186915888,
usa_san francisco_warwick_san_francisco_hotel,warwick san francisco hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d81459-r50025087-Warwick_San_Francisco_Hotel-San_Francisco_California.html,490 geary street,san francisco,ca,USA,94102,-1,-1,131,4.10752688172043,3.795698924731183,3.935483870967742,4.473118279569892,3.924731182795699,0.0,4.047311827956989,
usa_san francisco_hotel_griffon,hotel griffon,http://www.tripadvisor.com/ShowUserReviews-g60713-d113928-r48515758-Hotel_Griffon-San_Francisco_California.html,155 steuart street,san francisco,ca,USA,94105,-1,-1,72,4.39622641509434,3.641509433962264,4.132075471698113,4.679245283018868,3.849056603773585,0.0,4.139622641509434,
usa_san francisco_hotel_union_square,hotel union square,http://www.tripadvisor.com/ShowUserReviews-g60713-d81520-r50020604-Hotel_Union_Square-San_Francisco_California.html,114 powell street,san francisco,ca,USA,94102,-1,-1,190,3.976923076923077,3.2153846153846155,3.792307692307692,4.592307692307692,3.5384615384615383,0.0,3.823076923076923,
usa_san francisco_san_francisco_at_the_presidio_travelodge,san francisco at the presidio travelodge,http://www.tripadvisor.com/ShowUserReviews-g60713-d81511-r50533639-San_Francisco_at_The_Presidio_Travelodge-San_Francisco_California.html,2755 lombard street,san francisco,ca,USA,94123,-1,-1,41,3.8823529411764706,3.6470588235294117,4.205882352941177,4.4411764705882355,4.117647058823529,0.0,4.058823529411765,
usa_san francisco_clift_hotel_san_francisco,clift hotel san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d112328-r50515935-Clift_Hotel_San_Francisco-San_Francisco_California.html,495 geary street,san francisco,ca,USA,94102,-1,-1,385,4.022026431718062,3.383259911894273,3.541850220264317,4.3744493392070485,3.356828193832599,0.0,3.7356828193832596,
usa_san francisco_the_westin_st_francis,the westin st francis,http://www.tripadvisor.com/ShowUserReviews-g60713-d81461-r49925941-The_Westin_St_Francis-San_Francisco_California.html,335 powell street,san francisco,ca,USA,94102-1875,-1,-1,365,3.9700996677740865,3.5714285714285716,3.604651162790698,4.730897009966777,3.355481727574751,0.0,3.8465116279069766,
usa_san francisco_san_francisco_marriott_marquis,san francisco marriott marquis,http://www.tripadvisor.com/ShowUserReviews-g60713-d81315-r48712415-San_Francisco_Marriott_Marquis-San_Francisco_California.html,55 fourth street,san francisco,ca,USA,94103,-1,-1,285,4.151351351351352,4.059459459459459,3.945945945945946,4.589189189189189,3.7513513513513512,0.0,4.099459459459459,
usa_san francisco_marina_motel,marina motel,http://www.tripadvisor.com/ShowUserReviews-g60713-d82116-r48909669-Marina_Motel-San_Francisco_California.html,2576 lombard st,san francisco,ca,USA,94123,-1,-1,56,3.763157894736842,3.1842105263157894,3.763157894736842,4.157894736842105,3.763157894736842,0.0,3.7263157894736842,
usa_san francisco_hotel_metropolis,hotel metropolis,http://www.tripadvisor.com/ShowUserReviews-g60713-d224955-r49675079-Hotel_Metropolis-San_Francisco_California.html,25 mason st,san francisco,ca,USA,94102,-1,-1,131,3.830769230769231,3.5076923076923077,3.9692307692307693,3.2153846153846155,3.830769230769231,0.0,3.6707692307692312,
usa_san francisco_club_quarters_san_francisco,club quarters san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d268240-r49916467-Club_Quarters_San_Francisco-San_Francisco_California.html,424 clay street,san francisco,ca,USA,94111,-1,-1,142,4.144927536231884,3.5652173913043477,3.8405797101449277,4.130434782608695,3.971014492753623,0.0,3.930434782608695,
usa_san francisco_comfort_inn_by_the_bay,comfort inn by the bay,http://www.tripadvisor.com/ShowUserReviews-g60713-d80930-r50204569-Comfort_Inn_by_the_Bay-San_Francisco_California.html,2775 van ness avenue,san francisco,ca,USA,94109-1497,-1,-1,212,3.9454545454545453,3.6272727272727274,3.6363636363636362,4.1454545454545455,3.8,0.0,3.8309090909090906,
usa_san francisco_w_san_francisco,w san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d81669-r50366903-W_San_Francisco-San_Francisco_California.html,181 third street,san francisco,ca,USA,94103,-1,-1,231,4.307086614173229,3.826771653543307,3.661417322834646,4.283464566929134,3.15748031496063,0.0,3.8472440944881896,
usa_san francisco_the_gaylord,the gaylord,http://www.tripadvisor.com/ShowUserReviews-g60713-d510378-r49383082-The_Gaylord-San_Francisco_California.html,620 jones street,san francisco,ca,USA,94102,-1,-1,44,4.0588235294117645,4.0588235294117645,3.6470588235294117,3.8823529411764706,4.147058823529412,0.0,3.9588235294117653,
usa_san francisco_sir_francis_drake_hotel_a_kimpton_hotel,sir francis drake hotel a kimpton hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d81377-r49650202-Sir_Francis_Drake_Hotel_a_Kimpton_Hotel-San_Francisco_California.html,450 powell street,san francisco,ca,USA,94102,-1,-1,322,3.807377049180328,3.3278688524590163,3.721311475409836,4.704918032786885,3.598360655737705,0.0,3.831967213114754,
usa_san francisco_king_george_hotel,king george hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d80786-r50190647-King_George_Hotel-San_Francisco_California.html,334 mason st @ geary,san francisco,ca,USA,94102,-1,-1,180,3.717171717171717,3.111111111111111,3.8686868686868685,4.4646464646464645,3.797979797979798,0.0,3.7919191919191917,
usa_san francisco_holiday_inn_san_francisco_golden_gateway,holiday inn san francisco golden gateway,http://www.tripadvisor.com/ShowUserReviews-g60713-d81049-r49829507-Holiday_Inn_San_Francisco_Golden_Gateway-San_Francisco_California.html,1500 van ness avenue,san francisco,ca,USA,94109,-1,-1,229,3.8732394366197185,3.535211267605634,3.676056338028169,3.8380281690140845,3.6690140845070425,0.0,3.7183098591549295,
usa_san francisco_the_wharf_inn,the wharf inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d81466-r49383175-The_Wharf_Inn-San_Francisco_California.html,2601 mason street,san francisco,ca,USA,94133,-1,-1,104,4.051724137931035,3.4482758620689653,3.9482758620689653,4.689655172413793,3.9827586206896552,0.0,4.024137931034483,
usa_san francisco_town_house,town house,http://www.tripadvisor.com/ShowUserReviews-g60713-d81476-r33069558-Town_House-San_Francisco_California.html,1650 lombard street,san francisco,ca,USA,94123,-1,-1,17,3.7777777777777777,3.2222222222222223,3.5555555555555554,4.666666666666667,4.222222222222222,0.0,3.8888888888888893,
usa_san francisco_travelodge_golden_gate_san_francisco,travelodge golden gate san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d81503-r48089996-Travelodge_Golden_Gate_San_Francisco-San_Francisco_California.html,2230 lombard street,san francisco,ca,USA,94123,-1,-1,75,4.027777777777778,3.4722222222222223,3.75,4.0,3.888888888888889,0.0,3.827777777777778,
usa_san francisco_the_archbishop_s_mansion,the archbishop s mansion,http://www.tripadvisor.com/ShowUserReviews-g60713-d112321-r25211356-The_Archbishop_s_Mansion-San_Francisco_California.html,1000 fulton street,san francisco,ca,USA,94117,-1,-1,48,4.2,3.8,4.0,3.6,3.6,0.0,3.84,
usa_san francisco_powell_hotel,powell hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d81212-r50041399-Powell_Hotel-San_Francisco_California.html,28 cyril magnin street,san francisco,ca,USA,94102,-1,-1,177,3.3541666666666665,3.125,3.5833333333333335,4.708333333333333,3.5625,0.0,3.666666666666667,
usa_san francisco_buena_vista_motor_inn,buena vista motor inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d119593-r48778085-Buena_Vista_Motor_Inn-San_Francisco_California.html,1599 lombard st,san francisco,ca,USA,94123,-1,-1,112,3.476923076923077,3.3384615384615386,3.646153846153846,3.9384615384615387,3.769230769230769,0.0,3.6338461538461546,
usa_san francisco_hotel_mark_twain,hotel mark twain,http://www.tripadvisor.com/ShowUserReviews-g60713-d141997-r47833566-Hotel_Mark_Twain-San_Francisco_California.html,345 taylor street,san francisco,ca,USA,94102,-1,-1,91,3.473684210526316,2.9298245614035086,3.56140350877193,3.56140350877193,3.3684210526315788,0.0,3.378947368421053,
usa_san francisco_radisson_hotel_fisherman_s_wharf,radisson hotel fisherman s wharf,http://www.tripadvisor.com/ShowUserReviews-g60713-d81222-r50126199-Radisson_Hotel_Fisherman_s_Wharf-San_Francisco_California.html,250 beach street,san francisco,ca,USA,94133,-1,-1,353,3.671875,3.3177083333333335,3.4947916666666665,4.505208333333333,3.3854166666666665,0.0,3.675,
usa_san francisco_hotel_majestic,hotel majestic,http://www.tripadvisor.com/ShowUserReviews-g60713-d81416-r47212136-Hotel_Majestic-San_Francisco_California.html,1500 sutter street,san francisco,ca,USA,94109,-1,-1,85,3.72972972972973,3.324324324324324,3.6486486486486487,3.864864864864865,3.675675675675676,0.0,3.6486486486486482,
usa_san francisco_hotel_whitcomb,hotel whitcomb,http://www.tripadvisor.com/ShowUserReviews-g60713-d81241-r50182590-Hotel_Whitcomb-San_Francisco_California.html,1231 market street,san francisco,ca,USA,94103,-1,-1,365,3.637450199203187,3.362549800796813,3.641434262948207,3.350597609561753,3.685258964143426,0.0,3.5354581673306775,
usa_san francisco_layne_hotel,layne hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d224957-r49161291-Layne_Hotel-San_Francisco_California.html,545 jones street,san francisco,ca,USA,94102,-1,-1,87,3.875,3.607142857142857,3.9107142857142856,3.9107142857142856,3.8035714285714284,0.0,3.8214285714285716,
usa_san francisco_la_luna_inn,la luna inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d82114-r46672744-La_Luna_Inn-San_Francisco_California.html,2599 lombard st,san francisco,ca,USA,94123,-1,-1,82,3.823529411764706,3.4558823529411766,3.8088235294117645,3.6029411764705883,3.661764705882353,0.0,3.6705882352941175,
usa_san francisco_hilton_san_francisco_fisherman_s_wharf,hilton san francisco fisherman s wharf,http://www.tripadvisor.com/ShowUserReviews-g60713-d81237-r50251685-Hilton_San_Francisco_Fisherman_s_Wharf-San_Francisco_California.html,2620 jones street,san francisco,ca,USA,94133,-1,-1,131,4.0886075949367084,3.392405063291139,3.7848101265822787,4.569620253164557,3.3417721518987342,0.0,3.8354430379746836,
usa_san francisco_sw_hotel,sw hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d224951-r48911140-SW_Hotel-San_Francisco_California.html,615 broadway,san francisco,ca,USA,94133,-1,-1,37,4.05,3.5,3.7,4.6,3.6,0.0,3.8899999999999997,
usa_san francisco_touchstone_hotel,touchstone hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d113942-r49160289-Touchstone_Hotel-San_Francisco_California.html,480 geary street,san francisco,ca,USA,94102,-1,-1,15,3.7142857142857144,3.142857142857143,3.642857142857143,4.642857142857143,3.9285714285714284,0.0,3.8142857142857145,
usa_san francisco_park_hotel,park hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d563989-r50314783-Park_Hotel-San_Francisco_California.html,325 sutter street,san francisco,ca,USA,94108,-1,-1,61,3.314814814814815,3.074074074074074,3.7037037037037037,4.666666666666667,3.7962962962962963,0.0,3.7111111111111112,
usa_san francisco_lombard_motor_inn,lombard motor inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d119640-r49218481-Lombard_Motor_Inn-San_Francisco_California.html,1475 lombard st,san francisco,ca,USA,94123,-1,-1,41,4.0,3.52,3.32,4.28,3.8,0.0,3.784,
usa_san francisco_alexis_park_san_francisco,alexis park san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d1214408-r45628700-Alexis_Park_San_Francisco-San_Francisco_California.html,825 polk street,san francisco,ca,USA,94109,-1,-1,21,4.25,3.75,3.9166666666666665,3.1666666666666665,3.6666666666666665,0.0,3.75,
usa_san francisco_geary_parkway_motel,geary parkway motel,http://www.tripadvisor.com/ShowUserReviews-g60713-d311255-r50535891-Geary_Parkway_Motel-San_Francisco_California.html,4750 geary boulevard,san francisco,ca,USA,94118,-1,-1,17,4.5,4.125,3.75,4.125,4.375,0.0,4.175,
usa_san francisco_good_nite_inn_san_francisco_airport,good nite inn san francisco airport,http://www.tripadvisor.com/ShowUserReviews-g60713-d488853-r39928766-Good_Nite_Inn_San_Francisco_Airport-San_Francisco_California.html,245 south airport boulevard,san francisco,ca,USA,94080,-1,-1,58,2.7435897435897436,2.641025641025641,2.717948717948718,3.5384615384615383,3.128205128205128,0.0,2.953846153846154,
usa_san francisco_hotel_beresford,hotel beresford,http://www.tripadvisor.com/ShowUserReviews-g60713-d80836-r49571054-Hotel_Beresford-San_Francisco_California.html,635 sutter street,san francisco,ca,USA,94102,-1,-1,82,3.5636363636363635,2.8727272727272726,3.2363636363636363,4.218181818181818,3.5272727272727273,0.0,3.4836363636363634,
usa_san francisco_stanyan_park_hotel,stanyan park hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d74059-r33499432-Stanyan_Park_Hotel-San_Francisco_California.html,750 stanyan street,san francisco,ca,USA,94117,-1,-1,24,4.2727272727272725,3.1818181818181817,3.727272727272727,3.909090909090909,3.3636363636363638,0.0,3.6909090909090914,
usa_san francisco_adante_hotel,adante hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d80756-r47985965-Adante_Hotel-San_Francisco_California.html,610 geary street,san francisco,ca,USA,94102,-1,-1,152,3.728395061728395,3.1728395061728394,3.5185185185185186,4.074074074074074,3.7160493827160495,0.0,3.6419753086419755,
usa_san francisco_the_opal_san_francisco,the opal san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d81251-r50191215-The_Opal_San_Francisco-San_Francisco_California.html,1050 van ness ave,san francisco,ca,USA,94109,-1,-1,196,3.598360655737705,3.2704918032786887,3.401639344262295,3.557377049180328,3.6065573770491803,0.0,3.4868852459016395,
usa_san francisco_hotel_milano,hotel milano,http://www.tripadvisor.com/ShowUserReviews-g60713-d112304-r46253182-Hotel_Milano-San_Francisco_California.html,55 fifth street,san francisco,ca,USA,94103,-1,-1,52,4.0,3.5294117647058822,3.176470588235294,4.705882352941177,3.5294117647058822,0.0,3.788235294117647,
usa_san francisco_royal_pacific_motor_inn,royal pacific motor inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d627267-r47821243-Royal_Pacific_Motor_Inn-San_Francisco_California.html,661 broadway,san francisco,ca,USA,94133,-1,-1,26,3.5,3.2222222222222223,3.5,4.277777777777778,3.7777777777777777,0.0,3.655555555555556,
usa_san francisco_the_pickwick,the pickwick,http://www.tripadvisor.com/ShowUserReviews-g60713-d218776-r50339329-The_Pickwick-San_Francisco_California.html,85 fifth street,san francisco,ca,USA,94103,-1,-1,106,3.491228070175439,3.1228070175438596,3.1578947368421053,4.4035087719298245,3.543859649122807,0.0,3.543859649122807,
usa_san francisco_cathedral_hill_hotel,cathedral hill hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d80784-r49108211-Cathedral_Hill_Hotel-San_Francisco_California.html,1101 van ness avenue,san francisco,ca,USA,94109,-1,-1,248,3.2071005917159763,2.757396449704142,3.408284023668639,3.4023668639053253,3.1834319526627217,0.0,3.191715976331361,
usa_san francisco_fitzgerald_hotel_union_square,fitzgerald hotel union square,http://www.tripadvisor.com/ShowUserReviews-g60713-d80768-r49667375-Fitzgerald_Hotel_Union_Square-San_Francisco_California.html,620 post street,san francisco,ca,USA,94109,-1,-1,46,3.4761904761904763,2.857142857142857,3.3333333333333335,4.428571428571429,3.380952380952381,0.0,3.495238095238095,
usa_san francisco_broadway_manor_inn,broadway manor inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d119661-r50356971-Broadway_Manor_Inn-San_Francisco_California.html,2201 van ness ave,san francisco,ca,USA,94109,-1,-1,113,3.582089552238806,3.5522388059701493,3.1044776119402986,3.925373134328358,3.5223880597014925,0.0,3.537313432835821,
usa_san francisco_francisco_bay_inn,francisco bay inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d119650-r49672348-Francisco_Bay_Inn-San_Francisco_California.html,1501 lombard st,san francisco,ca,USA,94123,-1,-1,154,3.3333333333333335,3.066666666666667,2.5555555555555554,3.3333333333333335,2.888888888888889,0.0,3.035555555555556,
usa_san francisco_the_metro_hotel,the metro hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d310867-r47890284-The_Metro_Hotel-San_Francisco_California.html,319 divisadero street,san francisco,ca,USA,94117,-1,-1,33,3.473684210526316,2.8421052631578947,3.736842105263158,4.157894736842105,3.6315789473684212,0.0,3.568421052631579,
usa_san francisco_vagabond_inn_san_francisco_civic_center,vagabond inn san francisco civic center,http://www.tripadvisor.com/ShowUserReviews-g60713-d81075-r46270965-Vagabond_Inn_San_Francisco_Civic_Center-San_Francisco_California.html,385 9th street,san francisco,ca,USA,94103,-1,-1,14,3.2222222222222223,3.111111111111111,3.6666666666666665,3.3333333333333335,3.6666666666666665,0.0,3.4,
usa_san francisco_hotel_des_arts,hotel des arts,http://www.tripadvisor.com/ShowUserReviews-g60713-d478253-r50531669-Hotel_des_Arts-San_Francisco_California.html,447 bush st.,san francisco,ca,USA,94108,-1,-1,177,3.389473684210526,2.968421052631579,3.0631578947368423,4.4,3.2526315789473683,0.0,3.4147368421052633,
usa_san francisco_marina_inn,marina inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d113927-r50512001-Marina_Inn-San_Francisco_California.html,3110 octavia street,san francisco,ca,USA,94123,-1,-1,87,3.3902439024390243,3.024390243902439,3.341463414634146,4.024390243902439,3.6097560975609757,0.0,3.478048780487805,
usa_san francisco_beck_s_motor_lodge,beck s motor lodge,http://www.tripadvisor.com/ShowUserReviews-g60713-d112289-r49142335-Beck_s_Motor_Lodge-San_Francisco_California.html,2222 market street,san francisco,ca,USA,94114,-1,-1,54,3.375,2.9166666666666665,3.2916666666666665,4.458333333333333,3.5,0.0,3.508333333333333,
usa_san francisco_seal_rock_inn,seal rock inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d81367-r46215686-Seal_Rock_Inn-San_Francisco_California.html,545 point lobos avenue,san francisco,ca,USA,94121-1499,-1,-1,41,3.473684210526316,3.210526315789474,3.526315789473684,4.2105263157894735,3.526315789473684,0.0,3.589473684210526,
usa_san francisco_nob_hill_hotel,nob hill hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d119637-r49426658-Nob_Hill_Hotel-San_Francisco_California.html,835 hyde street,san francisco,ca,USA,94109,-1,-1,103,3.073170731707317,2.4878048780487805,2.4634146341463414,2.8292682926829267,2.658536585365854,0.0,2.7024390243902436,
usa_san francisco_monarch_hotel,monarch hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d80788-r49534275-Monarch_Hotel-San_Francisco_California.html,1015 geary street,san francisco,ca,USA,94109,-1,-1,81,3.1666666666666665,2.8333333333333335,2.6944444444444446,2.638888888888889,3.361111111111111,0.0,2.938888888888889,
usa_san francisco_capri_motel,capri motel,http://www.tripadvisor.com/ShowUserReviews-g60713-d119590-r45683943-Capri_Motel-San_Francisco_California.html,2015 greenwich st,san francisco,ca,USA,94123,-1,-1,23,3.8461538461538463,3.3846153846153846,3.5384615384615383,4.153846153846154,3.6923076923076925,0.0,3.723076923076923,
usa_san francisco_archstone_south_market,archstone south market,http://www.tripadvisor.com/ShowUserReviews-g60713-d281778-r31595605-Archstone_South_Market-San_Francisco_California.html,1 saint francis place,san francisco,ca,USA,94107,-1,-1,3,4.0,4.0,3.0,4.0,4.0,0.0,3.8,
usa_san francisco_greenwich_inn,greenwich inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d81480-r45899766-Greenwich_Inn-San_Francisco_California.html,3201 steiner street,san francisco,ca,USA,94123,-1,-1,45,3.3823529411764706,2.9705882352941178,3.0588235294117645,4.088235294117647,3.5588235294117645,0.0,3.411764705882353,
usa_san francisco_the_herbert_hotel,the herbert hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d80771-r47908647-The_Herbert_Hotel-San_Francisco_California.html,161 powell street,san francisco,ca,USA,94102,-1,-1,60,3.2972972972972974,3.054054054054054,2.810810810810811,4.54054054054054,3.4054054054054053,0.0,3.4216216216216218,
usa_san francisco_americas_best_value_inn_golden_gate,americas best value inn golden gate,http://www.tripadvisor.com/ShowUserReviews-g60713-d267364-r48869124-Americas_Best_Value_Inn_Golden_Gate-San_Francisco_California.html,2322 lombard street,san francisco,ca,USA,94123,-1,-1,42,3.085714285714286,2.8,3.057142857142857,3.8285714285714287,3.0285714285714285,0.0,3.16,
usa_san francisco_the_dakota_hotel,the dakota hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d124967-r48606739-The_Dakota_Hotel-San_Francisco_California.html,606 post street,san francisco,ca,USA,94109,-1,-1,55,2.7142857142857144,2.8214285714285716,3.2142857142857144,4.142857142857143,3.4642857142857144,0.0,3.2714285714285714,
usa_san francisco_astoria_hotel,astoria hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d81976-r47687501-Astoria_Hotel-San_Francisco_California.html,510 bush street,san francisco,ca,USA,94108,-1,-1,91,3.3181818181818183,2.5757575757575757,3.090909090909091,4.606060606060606,3.6515151515151514,0.0,3.4484848484848483,
usa_san francisco_bay_bridge_inn,bay bridge inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d119626-r37889112-Bay_Bridge_Inn-San_Francisco_California.html,966 harrison street,san francisco,ca,USA,94107,-1,-1,24,3.142857142857143,2.7142857142857144,3.2857142857142856,2.7857142857142856,3.2857142857142856,0.0,3.0428571428571423,
usa_san francisco_edward_ii_inn_and_suites,edward ii inn and suites,http://www.tripadvisor.com/ShowUserReviews-g60713-d74051-r48275655-Edward_II_Inn_and_Suites-San_Francisco_California.html,3155 scott street,san francisco,ca,USA,94123,-1,-1,39,3.0454545454545454,2.5454545454545454,3.727272727272727,4.090909090909091,3.1818181818181817,0.0,3.318181818181818,
