doc_id,hotel_name,hotel_url,street,city,state,country,zip,class,price,num_reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,COMFORT,overall_ratingsource
usa_nevada_las-vegas_golden_gate_hotel_casino,golden gate hotel casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d91826-r50297653-Golden_Gate_Hotel_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89101,-1,-1,107,3.787878787878788,3.1818181818181817,3.727272727272727,4.196969696969697,4.242424242424242,0.0,3.827272727272727,
usa_nevada_las-vegas_la_quinta_inn_and_suites_las_vegas_west,la quinta inn and suites las vegas west,http://www.tripadvisor.com/ShowUserReviews-g45963-d224834-r49242159-La_Quinta_Inn_and_Suites_Las_Vegas_West-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89117,-1,-1,18,4.142857142857143,3.857142857142857,4.071428571428571,3.5,4.071428571428571,0.0,3.9285714285714284,
usa_nevada_las-vegas_emerald_suites,emerald suites,http://www.tripadvisor.com/ShowUserReviews-g45963-d257173-r50511905-Emerald_Suites-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89123,-1,-1,90,4.014705882352941,3.7205882352941178,3.838235294117647,3.8088235294117645,4.029411764705882,0.0,3.88235294117647,
usa_nevada_las-vegas_emerald_suites_cameron,emerald suites cameron,http://www.tripadvisor.com/ShowUserReviews-g45963-d526105-r49651140-Emerald_Suites_Cameron-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89103,-1,-1,42,3.9,3.7,3.6666666666666665,3.8666666666666667,4.033333333333333,0.0,3.833333333333333,
usa_nevada_las-vegas_hyatt_place_las_vegas,hyatt place las vegas,http://www.tripadvisor.com/ShowUserReviews-g45963-d91693-r47111687-Hyatt_Place_Las_Vegas-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,33,4.129032258064516,4.032258064516129,4.0,3.3548387096774195,3.967741935483871,0.0,3.8967741935483873,
usa_nevada_las-vegas_eastside_cannery_casino_hotel,eastside cannery casino hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d1216541-r50130694-Eastside_Cannery_Casino_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89122,-1,-1,23,4.5,4.35,3.9,3.45,4.45,0.0,4.13,
usa_nevada_las-vegas_harrah_s_las_vegas_casino_hotel,harrah s las vegas casino hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d114889-r50416977-Harrah_s_Las_Vegas_Casino_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,344,3.9368770764119603,3.521594684385382,3.514950166112957,4.541528239202658,3.8538205980066444,0.0,3.8737541528239205,
usa_nevada_las-vegas_courtyard_by_marriott_las_vegas_south,courtyard by marriott las vegas south,http://www.tripadvisor.com/ShowUserReviews-g45963-d294793-r49120774-Courtyard_by_Marriott_Las_Vegas_South-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89118,-1,-1,31,4.291666666666667,4.166666666666667,4.458333333333333,3.8333333333333335,4.041666666666667,0.0,4.158333333333333,
usa_nevada_las-vegas_excalibur_hotel_casino,excalibur hotel casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d97786-r50497055-Excalibur_Hotel_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109-4300,-1,-1,334,3.46843853820598,3.3289036544850497,3.3322259136212624,4.0365448504983386,3.9069767441860463,0.0,3.6146179401993352,
usa_nevada_las-vegas_residence_inn_las_vegas_hughes_center,residence inn las vegas hughes center,http://www.tripadvisor.com/ShowUserReviews-g45963-d91920-r48796273-Residence_Inn_Las_Vegas_Hughes_Center-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,40,4.375,4.166666666666667,4.25,4.125,4.166666666666667,0.0,4.216666666666667,
usa_nevada_las-vegas_summer_bay_resort_las_vegas,summer bay resort las vegas,http://www.tripadvisor.com/ShowUserReviews-g45963-d296425-r50369285-Summer_Bay_Resort_Las_Vegas-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,194,3.8095238095238093,3.5833333333333335,3.607142857142857,3.9166666666666665,3.6785714285714284,0.0,3.719047619047619,
usa_nevada_las-vegas_fremont_hotel_and_casino,fremont hotel and casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d111699-r49857360-Fremont_Hotel_and_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89101,-1,-1,121,4.04,3.64,4.053333333333334,4.333333333333333,4.16,0.0,4.045333333333334,
usa_nevada_las-vegas_el_cortez_cabana_suites,el cortez cabana suites,http://www.tripadvisor.com/ShowUserReviews-g45963-d1453252-r48206155-El_Cortez_Cabana_Suites-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89101,-1,-1,9,4.571428571428571,4.142857142857143,4.142857142857143,3.5714285714285716,4.571428571428571,0.0,4.2,
usa_nevada_las-vegas_rio_suite_hotel_and_casino,rio suite hotel and casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d91673-r50462096-Rio_Suite_Hotel_and_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89103,-1,-1,351,3.7109634551495017,3.6777408637873754,3.524916943521595,3.046511627906977,3.568106312292359,0.0,3.5056478405315614,
usa_nevada_las-vegas_falcon_ridge_hotel,falcon ridge hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d561198-r47683734-Falcon_Ridge_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89027,-1,-1,63,4.212121212121212,4.03030303030303,3.9696969696969697,4.0606060606060606,4.151515151515151,0.0,4.084848484848484,
usa_nevada_las-vegas_rodeway_inn_convention_center,rodeway inn convention center,http://www.tripadvisor.com/ShowUserReviews-g45963-d91979-r48081585-Rodeway_Inn_Convention_Center-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,57,3.8529411764705883,3.9411764705882355,3.323529411764706,3.8529411764705883,4.0,0.0,3.794117647058824,
usa_nevada_las-vegas_worldmark_tropicana,worldmark tropicana,http://www.tripadvisor.com/ShowUserReviews-g45963-d1126185-r38834925-Worldmark_Tropicana-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89103,-1,-1,5,4.75,4.5,4.0,3.5,4.25,0.0,4.2,
usa_nevada_las-vegas_flamingo_hotel_casino,flamingo hotel casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d91844-r50532011-Flamingo_Hotel_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,334,3.2059800664451825,3.255813953488372,3.2956810631229234,4.651162790697675,3.7109634551495017,0.0,3.6239202657807312,
usa_nevada_las-vegas_monte_carlo_resort_casino,monte carlo resort casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d97712-r50507126-Monte_Carlo_Resort_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,331,3.7043189368770766,3.2425249169435215,3.5847176079734218,4.136212624584718,3.744186046511628,0.0,3.6823920265780727,
usa_nevada_las-vegas_la_quinta_inn_las_vegas_airport,la quinta inn las vegas airport,http://www.tripadvisor.com/ShowUserReviews-g45963-d91873-r47358207-La_Quinta_Inn_Las_Vegas_Airport-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,43,3.65,3.5,3.7,3.4,3.65,0.0,3.5799999999999996,
usa_nevada_las-vegas_las_vegas_club_36,las vegas club 36,http://www.tripadvisor.com/ShowUserReviews-g45963-d1145601-r50421347-Las_Vegas_Club_36-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89169,-1,-1,33,4.035714285714286,3.9285714285714284,3.5357142857142856,2.857142857142857,3.5714285714285716,0.0,3.5857142857142863,
usa_nevada_las-vegas_meridian_luxury_suites,meridian luxury suites,http://www.tripadvisor.com/ShowUserReviews-g45963-d649363-r49834849-Meridian_Luxury_Suites-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89169,-1,-1,90,4.028985507246377,4.391304347826087,3.6231884057971016,3.9855072463768115,3.9855072463768115,0.0,4.0028985507246375,
usa_nevada_las-vegas_hard_rock_hotel_and_casino,hard rock hotel and casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d91840-r50515232-Hard_Rock_Hotel_and_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,386,3.586734693877551,3.4285714285714284,3.2346938775510203,2.933673469387755,3.1122448979591835,0.0,3.259183673469387,
usa_nevada_las-vegas_the_palms_casino_hotel,the palms casino hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d208820-r50172873-The_Palms_Casino_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89103,-1,-1,339,3.734806629834254,3.6408839779005526,3.453038674033149,3.016574585635359,3.414364640883978,0.0,3.4519337016574583,
usa_nevada_las-vegas_silverton_hotel_and_casino,silverton hotel and casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d97691-r50311238-Silverton_Hotel_and_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89139,-1,-1,103,3.7796610169491527,3.6610169491525424,3.5084745762711864,3.3220338983050848,3.6779661016949152,0.0,3.5898305084745763,
usa_nevada_las-vegas_club_de_soleil,club de soleil,http://www.tripadvisor.com/ShowUserReviews-g45963-d97687-r50194577-Club_de_Soleil-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,106,4.2,3.7636363636363637,3.8363636363636364,3.309090909090909,3.909090909090909,0.0,3.8036363636363637,
usa_nevada_las-vegas_casino_royale_and_hotel,casino royale and hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d264967-r50112140-Casino_Royale_and_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,83,3.8205128205128207,3.4871794871794872,3.5641025641025643,4.82051282051282,4.205128205128205,0.0,3.9794871794871796,
usa_nevada_las-vegas_las_vegas_hilton,las vegas hilton,http://www.tripadvisor.com/ShowUserReviews-g45963-d91878-r50516126-Las_Vegas_Hilton-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,336,3.60797342192691,3.4584717607973423,3.2458471760797343,3.086378737541528,3.504983388704319,0.0,3.380730897009967,
usa_nevada_las-vegas_hampton_inn_las_vegas_summerlin,hampton inn las vegas summerlin,http://www.tripadvisor.com/ShowUserReviews-g45963-d91839-r32645368-Hampton_Inn_Las_Vegas_Summerlin-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89128,-1,-1,18,4.75,4.25,4.5,3.75,4.5,0.0,4.35,
usa_nevada_las-vegas_binion_s_horseshoe_hotel_casino_las_vegas,binion s horseshoe hotel casino las vegas,http://www.tripadvisor.com/ShowUserReviews-g45963-d91729-r49630112-Binion_s_Horseshoe_Hotel_Casino_Las_Vegas-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89101,-1,-1,120,3.1311475409836067,2.6885245901639343,3.4918032786885247,4.049180327868853,3.4754098360655736,0.0,3.3672131147540982,
usa_nevada_las-vegas_the_westin_casuarina_las_vegas_hotel_casino_spa,the westin casuarina las vegas hotel casino spa,http://www.tripadvisor.com/ShowUserReviews-g45963-d114892-r50050359-The_Westin_Casuarina_Las_Vegas_Hotel_Casino_Spa-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,357,3.744186046511628,3.5847176079734218,3.568106312292359,3.558139534883721,3.451827242524917,0.0,3.5813953488372094,
usa_nevada_las-vegas_travelodge_ambassador_strip_inn,travelodge ambassador strip inn,http://www.tripadvisor.com/ShowUserReviews-g45963-d91779-r48695774-Travelodge_Ambassador_Strip_Inn-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89119,-1,-1,22,3.3529411764705883,3.0588235294117645,3.235294117647059,3.411764705882353,3.411764705882353,0.0,3.2941176470588234,
usa_nevada_las-vegas_la_quinta_inn_nellis,la quinta inn nellis,http://www.tripadvisor.com/ShowUserReviews-g45963-d241163-r49285511-La_Quinta_Inn_Nellis-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89115,-1,-1,13,3.6363636363636362,3.909090909090909,3.5454545454545454,3.1818181818181817,4.090909090909091,0.0,3.672727272727273,
usa_nevada_las-vegas_luxor_las_vegas,luxor las vegas,http://www.tripadvisor.com/ShowUserReviews-g45963-d111709-r50508248-Luxor_Las_Vegas-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89119,-1,-1,345,3.425249169435216,2.993355481727575,3.2093023255813953,3.3222591362126246,3.3853820598006643,0.0,3.2671096345514945,
usa_nevada_las-vegas_residence_inn_las_vegas_convention_center,residence inn las vegas convention center,http://www.tripadvisor.com/ShowUserReviews-g45963-d111722-r44872548-Residence_Inn_Las_Vegas_Convention_Center-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,28,4.0,3.588235294117647,3.823529411764706,3.9411764705882355,3.6470588235294117,0.0,3.8,
usa_nevada_las-vegas_royal_vacation_suites_hotel_las_vegas,royal vacation suites hotel las vegas,http://www.tripadvisor.com/ShowUserReviews-g45963-d91682-r49989639-Royal_Vacation_Suites_Hotel_Las_Vegas-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,48,3.5555555555555554,3.111111111111111,3.7777777777777777,4.148148148148148,3.6666666666666665,0.0,3.651851851851852,
usa_nevada_las-vegas_riviera_hotel_casino,riviera hotel casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d97735-r50450762-Riviera_Hotel_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,602,3.3222591362126246,3.1926910299003324,2.973421926910299,2.877076411960133,3.3122923588039868,0.0,3.135548172757475,
usa_nevada_las-vegas_comfort_inn,comfort inn,http://www.tripadvisor.com/ShowUserReviews-g45963-d91910-r46294902-Comfort_Inn-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,44,3.7,3.7,3.7,3.75,3.95,0.0,3.7600000000000002,
usa_nevada_las-vegas_hooters_casino_hotel,hooters casino hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d600446-r50500554-Hooters_Casino_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,351,3.2259136212624586,3.176079734219269,3.318936877076412,3.7142857142857144,3.6677740863787376,0.0,3.420598006644518,
usa_nevada_las-vegas_courtyard_by_marriott_las_vegas_convention_center,courtyard by marriott las vegas convention center,http://www.tripadvisor.com/ShowUserReviews-g45963-d91783-r45892887-Courtyard_by_Marriott_Las_Vegas_Convention_Center-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,17,4.454545454545454,3.8181818181818183,3.8181818181818183,3.6363636363636362,4.090909090909091,0.0,3.9636363636363634,
usa_nevada_las-vegas_palace_station,palace station,http://www.tripadvisor.com/ShowUserReviews-g45963-d91909-r48902465-Palace_Station-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89102,-1,-1,297,3.631205673758865,3.326241134751773,3.425531914893617,3.00709219858156,3.482269503546099,0.0,3.3744680851063835,
usa_nevada_las-vegas_jet_luxury_resorts_platinum_hotel_spa,jet luxury resorts platinum hotel spa,http://www.tripadvisor.com/ShowUserReviews-g45963-d1234445-r34976718-Jet_Luxury_Resorts_Platinum_Hotel_Spa-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89169,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
usa_nevada_las-vegas_california_hotel,california hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d91763-r47672155-California_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89101,-1,-1,48,3.88,3.68,3.56,3.8,3.92,0.0,3.768,
usa_nevada_las-vegas_fairmont_hotel,fairmont hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d294800-r50258680-Fairmont_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89104,-1,-1,1,4.0,5.0,3.0,5.0,5.0,0.0,4.4,
usa_nevada_las-vegas_imperial_palace_hotel_casino,imperial palace hotel casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d186114-r50368855-Imperial_Palace_Hotel_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,321,3.215946843853821,2.893687707641196,3.1926910299003324,4.644518272425249,3.877076411960133,0.0,3.5647840531561465,
usa_nevada_las-vegas_holiday_inn_express_las_vegas_nellis,holiday inn express las vegas nellis,http://www.tripadvisor.com/ShowUserReviews-g45963-d224650-r32543804-Holiday_Inn_Express_Las_Vegas_Nellis-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89115,-1,-1,8,4.5,4.5,4.75,2.5,3.75,0.0,4.0,
usa_nevada_las-vegas_candlewood_suites_las_vegas,candlewood suites las vegas,http://www.tripadvisor.com/ShowUserReviews-g45963-d91764-r49452293-Candlewood_Suites_Las_Vegas-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89169,-1,-1,73,3.6285714285714286,3.1714285714285713,3.342857142857143,3.085714285714286,3.6285714285714286,0.0,3.3714285714285714,
usa_nevada_las-vegas_fitzgeralds_casino_hotel,fitzgeralds casino hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d91679-r50231222-Fitzgeralds_Casino_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89101,-1,-1,328,3.3624161073825505,3.1006711409395975,3.557046979865772,3.946308724832215,3.61744966442953,0.0,3.5167785234899327,
usa_nevada_las-vegas_best_western_mccarran_inn,best western mccarran inn,http://www.tripadvisor.com/ShowUserReviews-g45963-d76082-r49074886-Best_Western_McCarran_Inn-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89119-1206,-1,-1,60,3.8947368421052633,3.5,3.5789473684210527,3.6842105263157894,3.6315789473684212,0.0,3.6578947368421053,
usa_nevada_las-vegas_best_western_mardi_gras_hotel_casino,best western mardi gras hotel casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d76091-r49285841-Best_Western_Mardi_Gras_Hotel_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109-3611,-1,-1,186,3.375,3.2604166666666665,3.2291666666666665,3.1458333333333335,3.3125,0.0,3.264583333333333,
usa_nevada_las-vegas_comfort_inn_suites_las_vegas,comfort inn suites las vegas,http://www.tripadvisor.com/ShowUserReviews-g45963-d639479-r42020353-Comfort_Inn_Suites_Las_Vegas-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89115,-1,-1,7,4.571428571428571,4.857142857142857,4.857142857142857,3.7142857142857144,4.428571428571429,0.0,4.485714285714286,
usa_nevada_las-vegas_rodeway_inn,rodeway inn,http://www.tripadvisor.com/ShowUserReviews-g45963-d91923-r41699325-Rodeway_Inn-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,15,4.0,3.5714285714285716,3.7142857142857144,4.142857142857143,4.0,0.0,3.885714285714286,
usa_nevada_las-vegas_circus_circus_hotel_casino_las_vegas,circus circus hotel casino las vegas,http://www.tripadvisor.com/ShowUserReviews-g45963-d91770-r50256125-Circus_Circus_Hotel_Casino_Las_Vegas-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,342,3.166112956810631,3.0498338870431896,2.9601328903654487,2.877076411960133,3.568106312292359,0.0,3.124252491694352,
usa_nevada_las-vegas_arizona_charlie_s_boulder_casino_hotel,arizona charlie s boulder casino hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d91696-r48949076-Arizona_Charlie_s_Boulder_Casino_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89121,-1,-1,49,3.1785714285714284,3.3214285714285716,3.3214285714285716,3.0,3.642857142857143,0.0,3.292857142857143,
usa_nevada_las-vegas_boulder_station_hotel_and_casino,boulder station hotel and casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d91735-r48217547-Boulder_Station_Hotel_and_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89121,-1,-1,62,3.230769230769231,3.1538461538461537,3.423076923076923,3.3461538461538463,3.6153846153846154,0.0,3.353846153846154,
usa_nevada_las-vegas_motel_6_las_vegas_tropicana,motel 6 las vegas tropicana,http://www.tripadvisor.com/ShowUserReviews-g45963-d114906-r48531293-Motel_6_Las_Vegas_Tropicana-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,81,3.1951219512195124,2.902439024390244,3.073170731707317,3.707317073170732,3.5609756097560976,0.0,3.2878048780487803,
usa_nevada_las-vegas_crestwood_suites_las_vegas_flamingo,crestwood suites las vegas flamingo,http://www.tripadvisor.com/ShowUserReviews-g45963-d265212-r40277825-Crestwood_Suites_Las_Vegas_Flamingo-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89121,-1,-1,17,3.0,3.0,3.0,3.7,3.8,0.0,3.3,
usa_nevada_las-vegas_travelsuites_inn,travelsuites inn,http://www.tripadvisor.com/ShowUserReviews-g45963-d224852-r14888947-Travelsuites_Inn-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,19,1.6,1.6,1.8,3.6,2.0,0.0,2.12,
usa_nevada_las-vegas_gold_spike_hotel_and_casino,gold spike hotel and casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d114905-r48990189-Gold_Spike_Hotel_and_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,114,3.1153846153846154,2.923076923076923,3.3461538461538463,3.5384615384615383,4.0,0.0,3.3846153846153846,
usa_nevada_las-vegas_siena_suites,siena suites,http://www.tripadvisor.com/ShowUserReviews-g45963-d508086-r50305754-Siena_Suites-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89122,-1,-1,36,3.6818181818181817,3.5454545454545454,3.3181818181818183,3.272727272727273,3.772727272727273,0.0,3.5181818181818185,
usa_nevada_las-vegas_texas_station_gambling_hall_and_hotel,texas station gambling hall and hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d91948-r50450381-Texas_Station_Gambling_Hall_and_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89030,-1,-1,43,3.5185185185185186,3.3333333333333335,3.074074074074074,2.6666666666666665,3.3703703703703702,0.0,3.1925925925925926,
usa_nevada_las-vegas_alexis_park_resort,alexis park resort,http://www.tripadvisor.com/ShowUserReviews-g45963-d91689-r50519490-Alexis_Park_Resort-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,214,3.3666666666666667,3.1444444444444444,3.111111111111111,2.888888888888889,3.1555555555555554,0.0,3.1333333333333337,
usa_nevada_las-vegas_tod_motor_motel,tod motor motel,http://www.tripadvisor.com/ShowUserReviews-g45963-d289151-r45932677-Tod_Motor_Motel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89104,-1,-1,16,3.5384615384615383,3.3076923076923075,4.153846153846154,3.6153846153846154,4.0,0.0,3.7230769230769227,
usa_nevada_las-vegas_las_vegas_club_casino_hotel,las vegas club casino hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d91876-r50459802-Las_Vegas_Club_Casino_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89101,-1,-1,175,2.948717948717949,2.7948717948717947,3.3333333333333335,3.8333333333333335,3.448717948717949,0.0,3.2717948717948717,
usa_nevada_las-vegas_streamline_tower,streamline tower,http://www.tripadvisor.com/ShowUserReviews-g45963-d1146295-r21172683-Streamline_Tower-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89101,-1,-1,1,5.0,5.0,5.0,5.0,5.0,0.0,5.0,
usa_nevada_las-vegas_hampton_inn_suites_las_vegas_airport,hampton inn suites las vegas airport,http://www.tripadvisor.com/ShowUserReviews-g45963-d1116376-r37943066-Hampton_Inn_Suites_Las_Vegas_Airport-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89119,-1,-1,3,5.0,5.0,3.6666666666666665,3.6666666666666665,4.333333333333333,0.0,4.333333333333334,
usa_nevada_las-vegas_super_8_las_vegas,super 8 las vegas,http://www.tripadvisor.com/ShowUserReviews-g45963-d111731-r50161473-Super_8_Las_Vegas-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,57,3.5833333333333335,3.1666666666666665,3.3055555555555554,3.888888888888889,3.9166666666666665,0.0,3.572222222222222,
usa_nevada_las-vegas_best_western_main_street_inn,best western main street inn,http://www.tripadvisor.com/ShowUserReviews-g45963-d76101-r36440453-Best_Western_Main_Street_Inn-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89101-1011,-1,-1,17,4.2,3.8,4.0,3.1,4.0,0.0,3.8200000000000003,
usa_nevada_las-vegas_sahara_hotel_casino,sahara hotel casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d97733-r50515593-Sahara_Hotel_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,350,2.7475083056478407,2.5448504983388704,2.9368770764119603,2.893687707641196,3.1627906976744184,0.0,2.8571428571428577,
usa_nevada_las-vegas_arizona_charlie_s_decatur,arizona charlie s decatur,http://www.tripadvisor.com/ShowUserReviews-g45963-d91695-r48955740-Arizona_Charlie_s_Decatur-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89107,-1,-1,35,3.125,2.75,3.125,2.4375,3.0625,0.0,2.9,
usa_nevada_las-vegas_homestead_studio_suites_las_vegas_midtown,homestead studio suites las vegas midtown,http://www.tripadvisor.com/ShowUserReviews-g45963-d121308-r45524096-Homestead_Studio_Suites_Las_Vegas_Midtown-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,13,2.8333333333333335,3.1666666666666665,2.6666666666666665,3.6666666666666665,3.0,0.0,3.0666666666666664,
usa_nevada_las-vegas_siegel_suites,siegel suites,http://www.tripadvisor.com/ShowUserReviews-g45963-d1547073-r45231853-Siegel_Suites-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,-1,-1,-1,1,4.0,4.0,4.0,5.0,4.0,0.0,4.2,
usa_nevada_las-vegas_tropicana_resort_and_casino,tropicana resort and casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d97730-r50308031-Tropicana_Resort_and_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,363,2.664451827242525,2.528239202657807,3.0664451827242525,3.9269102990033224,3.0730897009966776,0.0,3.0518272425249173,
usa_nevada_las-vegas_boardwalk_hotel_and_casino,boardwalk hotel and casino,http://www.tripadvisor.com/ShowUserReviews-g45963-d1203674-r32646369-Boardwalk_Hotel_and_Casino-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89109,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
usa_nevada_las-vegas_regency_motel,regency motel,http://www.tripadvisor.com/ShowUserReviews-g45963-d603860-r13718802-Regency_Motel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89101,-1,-1,2,4.5,4.0,4.0,3.5,4.0,0.0,4.0,
usa_nevada_las-vegas_courtyard_by_marriott_las_vegas_summerlin,courtyard by marriott las vegas summerlin,http://www.tripadvisor.com/ShowUserReviews-g45963-d91785-r17271611-Courtyard_by_Marriott_Las_Vegas_Summerlin-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89108,-1,-1,11,3.75,3.75,3.75,3.5,3.75,0.0,3.7,
usa_nevada_las-vegas_lady_luck_casino_hotel,lady luck casino hotel,http://www.tripadvisor.com/ShowUserReviews-g45963-d672513-r3910360-Lady_Luck_Casino_Hotel-Las_Vegas_Nevada.html,-1,las vegas,nv,usa,89101,-1,-1,1,3.0,3.0,3.0,3.0,3.0,0.0,3.0,
